stem_id,plot,date,location,species,dbh,canopy,genus_species,common_name,functional_group,notes
1504,8,5/20/2021,3,LIST,3,S,,,,
1505,8,5/20/2021,E,PITA,30.2,C,,,,
1506,8,5/20/2021,3,QUNI,21.5,I,,,,
1507,8,5/20/2021,E,QUFA,26.2,C,,,,
1508,8,5/20/2021,E,QUNI,16.6,I,,,,
1509,8,5/20/2021,FB,LIST,15,I,,,,
1510,8,5/20/2021,FB,LIST,1,S,,,,
1511,8,5/20/2021,FB,LIST,1,S,,,,
1512,8,5/20/2021,FB,LIST,1,S,,,,
1513,8,5/20/2021,FB,VACCI,3.5,S,,,,
1514,8,5/20/2021,4,ACRU,17.2,I,,,,
1515,8,5/20/2021,4,QUNI,24.2,C,,,,
1516,8,5/20/2021,4,SW,9.3,I,,,,
1517,8,5/20/2021,4,LIST,7.7,I,,,,
1518,8,5/20/2021,4,VACCI,3.5,S,,,,
1519,8,5/20/2021,4,VACCI,3.5,S,,,,
1520,8,5/20/2021,4,PITA,54.6,D,,,,
1521,8,5/20/2021,E,LIST,27.3,C,,,,
1522,8,5/20/2021,4,COFL,10.3,S,,,,
1523,8,5/20/2021,4,PRUNUS,3.8,S,,,,
1524,8,5/20/2021,4,ACRU,13.4,I,,,,
1525,8,5/20/2021,4,QUNI,31.4,C,,,,
1526,8,5/20/2021,4,LIST,7.2,S,,,,
1527,8,5/20/2021,4,PITA,5.5,S,,,,
1528,8,5/20/2021,4,PIEC,16.7,I,,,,
1529,8,5/20/2021,4,LIST,11.9,I,,,,
1530,8,5/20/2021,4,QUNI,21,C,,,,
1531,8,5/20/2021,4,QUNI,20.6,C,,,,
1532,8,5/20/2021,4,LIST,1,S,,,,
1533,8,5/20/2021,4,LIST,1,S,,,,
1534,8,5/20/2021,4,LIST,2,S,,,,
1535,8,5/20/2021,4,VACCI,1,S,,,,
1536,8,5/20/2021,4,VACCI,1,S,,,,
1537,8,5/20/2021,4,VACCI,1,S,,,,
1538,8,5/20/2021,4,VACCI,1,S,,,,
1539,8,5/20/2021,E,QUFA,16,I,,,,
1540,8,5/20/2021,E,PITA,53.5,D,,,,
1541,8,5/20/2021,4,LIST,17,I,,,,
1542,8,5/20/2021,4,LIST,7,S,,,,
1543,8,5/20/2021,4,QUNI,23,I,,,,
1544,8,5/20/2021,4,PIEC,26.7,C,,,,
1545,8,5/20/2021,4,LIST,15.4,I,,,,
1546,8,5/20/2021,4,QUNI,16,I,,,,
1547,8,5/20/2021,4,LIST,3.8,S,,,,
1548,8,5/20/2021,4,LIST,10.5,I,,,,
1549,8,5/20/2021,4,LIST,6.5,S,,,,
1550,8,5/20/2021,E,LIST,19.4,I,,,,
1551,8,5/20/2021,FB,NYSY,8.1,I,,,,
1552,8,5/20/2021,FB,PITA,5.3,S,,,,
1553,9,5/20/2021,1,FAGR,5.8,5,,,,
1554,9,5/20/2021,1,LIST,20.8,C,,,,
1555,9,5/20/2021,1,PITA,42.3,D,,,,
1556,9,5/20/2021,1,ACRU,7.8,S,,,,
1557,9,5/20/2021,1,NYSY,5.5,S,,,,
1558,9,5/20/2021,1,NYSY,9,I,,,,
1559,9,5/20/2021,1,QUNI,25,C,,,,
1560,9,5/20/2021,1,ACRU,23.7,I,,,,
1561,9,5/20/2021,1,QUNI,5,S,,,,
1562,9,5/20/2021,1,CARYA,6.5,I,,,,
1563,9,5/20/2021,1,CARYA,3.5,S,,,,
1564,9,5/20/2021,1,QUNI,8,I,,,,
1565,9,5/20/2021,1,LIST,14.8,I,,,,
1566,9,5/20/2021,1,PRUNUS,5.1,I,,,,
1567,9,5/20/2021,1,QUNI,14,I,,,,
1568,9,5/20/2021,1,LIST,21,C,,,,
1569,9,5/20/2021,1,VACCI,1,S,,,,
1570,9,5/20/2021,1,VACCI,1,S,,,,
1571,9,5/20/2021,1,VACCI,1,S,,,,
1572,9,5/20/2021,1,VACCI,1,S,,,,
1573,9,5/20/2021,1,VACCI,1,S,,,,
1574,9,5/20/2021,1,VACCI,1,S,,,,
1575,9,5/20/2021,1,NYSY,7,S,,,,
1576,9,5/20/2021,1,LIST,9.5,I,,,,
1577,9,5/20/2021,1,QUNI,30.5,C,,,,
1578,9,5/20/2021,E,LIST,18.9,I,,,,
1579,9,5/20/2021,1,LIST,7,I,,,,
1580,9,5/20/2021,1,LIST,20.5,I,,,,
1581,9,5/20/2021,1,LIST,8,I,,,,
1582,9,5/20/2021,1,QUNI,6.2,S,,,,
1583,9,5/20/2021,1,FAGR,2,S,,,,
1584,9,5/20/2021,1,LIST,12.1,I,,,,
1585,9,5/20/2021,1,JUVI,10.7,S,,,,
1586,9,5/20/2021,1,PITA,45.5,D,,,,
1587,9,5/20/2021,1,LIST,14.4,I,,,,
1588,9,5/20/2021,1,ACRU,2.1,S,,,,
1589,9,5/20/2021,1,ACRU,6.2,I,,,,
1590,9,5/20/2021,1,LIST,14.5,I,,,,
1591,9,5/20/2021,1,LIST,8.1,S,,,,
1592,9,5/20/2021,1,QUFA,7.4,S,,,,
1593,9,5/20/2021,1,LIST,12.1,I,,,,
1594,9,5/20/2021,1,NYSY,8.5,S,,,,
1595,9,5/20/2021,1,ACRU,22.4,C,,,,
1596,9,5/20/2021,1,ACRU,6.6,S,,,,
1597,9,5/20/2021,1,QUNI,29,C,,,,
1598,9,5/20/2021,E,LITU,20.9,C,,,,
1599,9,5/20/2021,E,PITA,53.5,D,,,,
1600,9,5/20/2021,E,SW,25.5,I,,,,
1601,9,5/20/2021,FB,LIST,7.7,S,,,,
1602,9,5/20/2021,FB,VACCI,2.8,S,,,,
1603,9,5/20/2021,FB,QUNI,8.8,I,,,,
1604,9,5/20/2021,FB,LIST,14.8,I,,,,
1605,9,5/20/2021,2,VACCI,3,S,,,,
1606,9,5/20/2021,2,LITU,28.8,C,,,,
1607,9,5/20/2021,2,LIST,7.5,I,,,,
1608,9,5/20/2021,2,LIST,8.5,S,,,,
1609,9,5/20/2021,2,NYSY,24.7,C,,,,
1610,9,5/20/2021,2,QUNI,19.4,I,,,,
1611,9,5/20/2021,2,LIST,9.2,I,,,,
1612,9,5/20/2021,2,PIEC,15.9,I,,,,
1613,9,5/20/2021,2,LIST,6.2,S,,,,
1614,9,5/20/2021,E,LIST,13.5,I,,,,
1615,9,5/20/2021,E,PRUNUS,14.5,I,,,,
1616,9,5/20/2021,2,LIST,12.3,I,,,,
1617,9,5/20/2021,2,LIST,14.7,I,,,,
1618,9,5/20/2021,2,PITA,55.5,C,,,,
1619,9,5/20/2021,2,LIST,14.5,I,,,,
1620,9,5/20/2021,2,PRUNUS,8.5,I,,,,
1621,9,5/20/2021,2,ACRU,4.3,S,,,,
1622,9,5/20/2021,2,ILOP,3.2,S,,,,
1623,9,5/20/2021,2,QUNI,29.2,I,,,,
1624,9,5/20/2021,2,LIST,28,I,,,,
1625,9,5/20/2021,2,LIST,10.9,I,,,,
1626,9,5/20/2021,2,NYSY,2.6,S,,,,
1627,9,5/20/2021,E,PITA,46.8,D,,,,
1628,9,5/20/2021,2,QUAL,22.3,C,,,,
1629,9,5/20/2021,2,CARYA,3.9,S,,,,
1630,9,5/20/2021,2,VACCI,1,S,,,,
1631,9,5/20/2021,2,VACCI,1,S,,,,
1632,9,5/20/2021,2,VACCI,1,S,,,,
1633,9,5/20/2021,2,VACCI,1,S,,,,
1634,9,5/20/2021,2,VACCI,1,S,,,,
1635,9,5/20/2021,2,LIST,6.5,S,,,,
1636,9,5/20/2021,2,LIST,1.5,S,,,,
1637,9,5/20/2021,E,ACRU,4,S,,,,
1638,9,5/20/2021,E,QUNI,21.8,I,,,,
1639,9,5/20/2021,E,LIST,18.5,I,,,,
1640,9,5/20/2021,2,QUFA,15,I,,,,
1641,9,5/20/2021,2,LIST,10,I,,,,
1642,9,5/20/2021,2,LITU,9.5,I,,,,
1643,9,5/20/2021,2,VACCI,4.2,S,,,,
1644,9,5/20/2021,E,PIEC,18.3,I,,,,
1645,9,5/20/2021,2,QUNI,23.8,C,,,,
1646,9,5/20/2021,E,PITA,24.5,C,,,,
1647,9,5/20/2021,FB,LIST,3.5,S,,,,
1648,9,5/20/2021,2,QUNI,7,I,,,,
1649,9,5/20/2021,FB,LIST,1.5,S,,,,
1650,9,5/20/2021,FB,VACCI,2.5,S,,,,
1651,9,5/20/2021,FB,VACCI,2.5,S,,,,
1652,9,5/20/2021,3,VACCI,2.5,S,,,,
1653,9,5/20/2021,3,VACCI,2.5,S,,,,
1654,9,5/20/2021,3,LIST,6.7,S,,,,
1655,9,5/20/2021,3,ACRU,26,I,,,,
1656,9,5/20/2021,3,PITA,51.3,C,,,,
1657,9,5/20/2021,3,LIST,11.2,I,,,,
1658,9,5/20/2021,3,SW,14.5,I,,,,
1659,9,5/20/2021,3,LIST,1,S,,,,
1660,9,5/20/2021,3,LIST,1,S,,,,
1661,9,5/20/2021,3,LIST,1,S,,,,
1662,9,5/20/2021,3,LIST,1,S,,,,
1663,9,5/20/2021,3,LIST,1,S,,,,
1664,9,5/20/2021,3,QUNI,18.6,I,,,,
1665,9,5/20/2021,3,QUNI,15.5,I,,,,
1666,9,5/20/2021,3,LIST,12.1,I,,,,
1667,9,5/20/2021,3,LIST,31,C,,,,
1668,9,5/20/2021,3,QUNI,40.5,C,,,,
1669,9,5/20/2021,3,PITA,35.7,C,,,,
1670,9,5/20/2021,3,LIST,7.2,S,,,,
1671,9,5/20/2021,3,PIEC,9.5,S,,,,
1672,9,5/20/2021,3,PIEC,17.5,I,,,,
1673,9,5/20/2021,3,LIST,14.7,I,,,,
1674,9,5/20/2021,3,QUNI,16,I,,,,
1675,9,5/20/2021,E,PIEC,30.5,C,,,,
1676,9,5/20/2021,E,PITA,31.3,C,,,,
1677,9,5/20/2021,E,LIST,20.6,I,,,,
1678,9,5/20/2021,3,PITA,38.7,C,,,,
1679,9,5/20/2021,E,QUNI,8.3,I,,,,
1680,9,5/20/2021,3,ACRU,9.8,I,,,,
1681,9,5/20/2021,3,LIST,16.7,I,,,,
1682,9,5/20/2021,3,NYSY,1.9,S,,,,
1683,9,5/20/2021,E,PITA,31.5,C,,,,
1684,9,5/20/2021,3,QUNI,8.6,I,,,,
1685,9,5/20/2021,3,LIST,5.6,S,,,,
1686,9,5/20/2021,3,PITA,24.7,C,,,,
1687,9,5/20/2021,3,JUVI,12.4,S,,,,
1688,9,5/20/2021,3,LIST,6.5,S,,,,
1689,9,5/20/2021,3,PITA,21.6,C,,,,
1690,9,5/20/2021,3,QUAL,13.2,I,,,,
1691,9,5/20/2021,3,ACRU,27.4,I,,,,
1692,9,5/20/2021,3,NYSY,7.9,S,,,,
1693,9,5/20/2021,E,QUNI,31.9,C,,,,
1694,9,5/20/2021,E,LIST,18.1,I,,,,
1695,9,5/20/2021,FB,PITA,36.4,C,,,,
1696,9,5/20/2021,FB,PRUNUS,6,S,,,,
1697,9,5/20/2021,FB,LIST,10.7,I,,,,
1698,9,5/20/2021,FB,PIEC,32,C,,,,
1699,9,5/20/2021,4,LIST,4.8,S,,,,
1700,9,5/20/2021,4,ACRU,11,I,,,,
1701,9,5/20/2021,4,ACRU,9.2,I,,,,
1702,9,5/20/2021,4,ACRU,16,S,,,,
1703,9,5/20/2021,4,LIST,10,I,,,,
1704,9,5/20/2021,4,LIST,11.6,I,,,,
1705,9,5/20/2021,4,QUNI,26.7,C,,,,
1706,9,5/20/2021,E,QUNI,29.7,C,,,,
1707,9,5/20/2021,4,LIST,6.5,I,,,,
1708,9,5/20/2021,4,LIST,5.5,S,,,,
1709,9,5/20/2021,4,VACCI,1.5,S,,,,
1710,9,5/20/2021,4,VACCI,1.5,S,,,,
1711,9,5/20/2021,4,VACCI,1.5,S,,,,
1712,9,5/20/2021,4,VACCI,1.5,S,,,,
1713,9,5/20/2021,4,VACCI,1.5,S,,,,
1714,9,5/20/2021,4,VACCI,1.5,S,,,,
1715,9,5/20/2021,4,VACCI,1.5,S,,,,
1716,9,5/20/2021,4,VACCI,3.5,S,,,,
1717,9,5/20/2021,4,VACCI,4,S,,,,
1718,9,5/20/2021,4,LIST,4.5,S,,,,
1719,9,5/20/2021,4,LIST,19.7,I,,,,
1720,9,5/20/2021,4,QUNI,13.4,I,,,,
1721,9,5/20/2021,4,PRUNUS,9.6,I,,,,
1722,9,5/20/2021,4,QUNI,33.3,C,,,,
1723,9,5/20/2021,4,LIST,12.3,I,,,,
1724,9,5/20/2021,4,ULAL,6.6,S,,,,
1725,9,5/20/2021,E,CARYA,8.8,I,,,,
1726,9,5/20/2021,4,PITA,15.4,S,,,,
1727,9,5/20/2021,4,ULAL,6,S,,,,
1728,9,5/20/2021,4,VACCI,5.5,S,,,,
1729,9,5/20/2021,E,CARYA,34.4,C,,,,
1730,9,5/20/2021,E,ACRU,20,C,,,,
1731,9,5/20/2021,4,LIST,20.1,I,,,,
1732,9,5/20/2021,4,PITA,61,D,,,,
1733,9,5/20/2021,4,NYSY,3,S,,,,
1734,9,5/20/2021,4,LIST,18.9,I,,,,
1735,9,5/20/2021,4,PRUNUS,9.5,I,,,,
1736,9,5/20/2021,FB,LIST,24,C,,,,
1737,9,5/20/2021,FB,ACRU,13.5,I,,,,
1738,9,5/20/2021,FB,ACRU,9.5,I,,,,
1739,9,5/20/2021,FB,ACRU,5.6,S,,,,
1740,9,5/20/2021,FB,ACRU,10.5,I,,,,
1741,10,5/21/2021,1,NYSY,6.4,S,,,,
1742,10,5/21/2021,1,LIST,4.3,S,,,,
1743,10,5/21/2021,1,NYSY,3.6,S,,,,
1744,10,5/21/2021,1,NYSY,2.6,S,,,,
1745,10,5/21/2021,1,QUNI,9.6,I,,,,
1746,10,5/21/2021,1,NYSY,3.7,S,,,,
1747,10,5/21/2021,1,PITA,12.2,I,,,,
1748,10,5/21/2021,1,VACCI,4.5,S,,,,
1749,10,5/21/2021,1,VACCI,2,S,,,,
1750,10,5/21/2021,1,LIST,2.6,S,,,,
1751,10,5/21/2021,1,LIST,9.5,S,,,,
1752,10,5/21/2021,1,LIST,21,I,,,,
1753,10,5/21/2021,1,PITA,15.7,I,,,,
1754,10,5/21/2021,E,PITA,39.3,C,,,,
1755,10,5/21/2021,E,PIEC,15.4,I,,,,
1756,10,5/21/2021,1,PITA,48.1,D,,,,
1757,10,5/21/2021,1,VACCI,2,S,,,,
1758,10,5/21/2021,1,VACCI,2,S,,,,
1759,10,5/21/2021,1,NYSY,2.9,S,,,,
1760,10,5/21/2021,1,PRUNUS,6.1,S,,,,
1761,10,5/21/2021,1,PITA,41.3,C,,,,
1762,10,5/21/2021,1,LIST,1.6,S,,,,
1763,10,5/21/2021,1,ILOP,1,S,,,,
1764,10,5/21/2021,1,NYSY,2.8,S,,,,
1765,10,5/21/2021,1,NYSY,2.7,S,,,,
1766,10,5/21/2021,1,LIST,15,I,,,,
1767,10,5/21/2021,1,PITA,39.5,C,,,,
1768,10,5/21/2021,1,LIST,13.2,I,,,,
1769,10,5/21/2021,1,LITU,13.9,I,,,,
1770,10,5/21/2021,1,NYSY,2.4,S,,,,
1771,10,5/21/2021,1,LIST,10.9,I,,,,
1772,10,5/21/2021,1,LIST,4.7,S,,,,
1773,10,5/21/2021,1,FAGR,6,S,,,,
1774,10,5/21/2021,1,FAGR,10.7,I,,,,
1775,10,5/21/2021,E,QUFA,8.6,I,,,,
1776,10,5/21/2021,1,VACCI,3.5,S,,,,
1777,10,5/21/2021,1,VACCI,3.5,S,,,,
1778,10,5/21/2021,1,VACCI,1,S,,,,
1779,10,5/21/2021,1,VACCI,1,S,,,,
1780,10,5/21/2021,1,VACCI,1,S,,,,
1781,10,5/21/2021,1,VACCI,1,S,,,,
1782,10,5/21/2021,1,LIST,16.2,I,,,,
1783,10,5/21/2021,1,QUNI,9.3,I,,,,
1784,10,5/21/2021,1,PIEC,28.2,C,,,,
1785,10,5/21/2021,1,COFL,1.5,S,,,,
1786,10,5/21/2021,1,NYSY,2.5,S,,,,
1787,10,5/21/2021,1,NYSY,4.3,S,,,,
1788,10,5/21/2021,1,PITA,24.7,C,,,,
1789,10,5/21/2021,1,QUNI,6,S,,,,
1790,10,5/21/2021,1,LIST,12.6,I,,,,
1791,10,5/21/2021,1,VACCI,1.5,S,,,,
1792,10,5/21/2021,1,LIST,5.7,S,,,,
1793,10,5/21/2021,1,NYSY,4.7,S,,,,
1794,10,5/21/2021,1,LIST,4.2,S,,,,
1795,10,5/21/2021,1,PITA,41.6,C,,,,
1796,10,5/21/2021,1,QUNI,5.1,I,,,,
1797,10,5/21/2021,1,QUNI,4.5,S,,,,
1798,10,5/21/2021,1,LIST,15.4,I,,,,
1799,10,5/21/2021,1,QUNI,3.5,S,,,,
1800,10,5/21/2021,1,QUNI,17.7,C,,,,
1801,10,5/21/2021,E,QUAL,3.6,S,,,,
1802,10,5/21/2021,E,QUFA,30.2,C,,,,
1803,10,5/21/2021,E,FAGR,11.7,C,,,,
1804,10,5/21/2021,1,QUAL,3,S,,,,
1805,10,5/21/2021,1,QUAL,7.4,I,,,,
1806,10,5/21/2021,1,QUNI,6.8,I,,,,
1807,10,5/21/2021,E,PITA,44.6,C,,,,
1808,10,5/21/2021,1,LIST,8.1,I,,,,
1809,10,5/21/2021,1,QUNI,7.1,I,,,,
1810,10,5/21/2021,1,QUAL,3.5,S,,,,
1811,10,5/21/2021,1,QUNI,3.2,S,,,,
1812,10,5/21/2021,1,QUNI,6.3,I,,,,
1813,10,5/21/2021,1,NYSY,4.4,S,,,,
1814,10,5/21/2021,1,LIST,6.6,S,,,,
1815,10,5/21/2021,1,LIST,18.9,I,,,,
1816,10,5/21/2021,E,PIEC,16.3,I,,,,
1817,10,5/21/2021,FB,NYSY,14.6,I,,,,
1818,10,5/21/2021,FB,NYSY,5,S,,,,
1819,10,5/21/2021,FB,PITA,7.4,S,,,,
1820,10,5/21/2021,FB,LIST,9.2,S,,,,
1821,10,5/21/2021,FB,PITA,14.1,I,,,,
1822,10,5/21/2021,FB,QUNI,3.5,S,,,,
1823,10,5/21/2021,2,QUNI,6.5,I,,,,
1824,10,5/21/2021,2,LIST,1.7,S,,,,
1825,10,5/21/2021,2,LIST,12,I,,,,
1826,10,5/21/2021,2,PITA,15,I,,,,
1827,10,5/21/2021,2,LIST,18.1,I,,,,
1828,10,5/21/2021,2,QUNI,27,C,,,,
1829,10,5/21/2021,2,DIVI,1,S,,,,
1830,10,5/21/2021,2,VACCI,1,S,,,,
1831,10,5/21/2021,2,VACCI,1,S,,,,
1832,10,5/21/2021,2,VACCI,1,S,,,,
1833,10,5/21/2021,2,VACCI,1,S,,,,
1834,10,5/21/2021,2,VACCI,1,S,,,,
1835,10,5/21/2021,2,VACCI,1,S,,,,
1836,10,5/21/2021,2,VACCI,3,S,,,,
1837,10,5/21/2021,2,PIEC,21.9,C,,,,
1838,10,5/21/2021,2,PITA,6.7,S,,,,
1839,10,5/21/2021,2,LIST,12.7,I,,,,
1840,10,5/21/2021,2,NYSY,6.7,I,,,,
1841,10,5/21/2021,2,PIEC,9,I,,,,
1842,10,5/21/2021,2,QUNI,6.5,I,,,,
1843,10,5/21/2021,2,PITA,7,I,,,,
1844,10,5/21/2021,2,LIST,22.2,C,,,,
1845,10,5/21/2021,2,LIST,16.2,I,,,,
1846,10,5/21/2021,2,PIEC,10,I,,,,
1847,10,5/21/2021,2,PIEC,18.5,I,,,,
1848,10,5/21/2021,E,PITA,57,D,,,,
1849,10,5/21/2021,2,PITA,18,I,,,,
1850,10,5/21/2021,2,PRUNUS,13.8,I,,,,
1851,10,5/21/2021,2,LIST,19,I,,,,
1852,10,5/21/2021,2,NYSY,6.8,S,,,,
1853,10,5/21/2021,2,QUNI,6.3,S,,,,
1854,10,5/21/2021,2,LIST,18.9,I,,,,
1855,10,5/21/2021,2,PITA,9.1,I,,,,
1856,10,5/21/2021,2,QUNI,5,S,,,,
1857,10,5/21/2021,2,CARYA,2,S,,,,
1858,10,5/21/2021,2,PIEC,10.5,I,,,,
1859,10,5/21/2021,2,LIST,18.2,I,,,,
1860,10,5/21/2021,2,LIST,12.8,I,,,,
1861,10,5/21/2021,2,PRUNUS,8.9,I,,,,
1862,10,5/21/2021,2,QUAL,4.5,S,,,,
1863,10,5/21/2021,2,LIST,1.7,S,,,,
1864,10,5/21/2021,2,QUNI,9.4,I,,,,
1865,10,5/21/2021,2,PIEC,21.8,I,,,,
1866,10,5/21/2021,2,QUNI,10.6,I,,,,
1867,10,5/21/2021,2,QUAL,2.5,S,,,,
1868,10,5/21/2021,2,PIEC,16,I,,,,
1869,10,5/21/2021,2,QUNI,6.2,S,,,,
1870,10,5/21/2021,2,PIEC,10.7,I,,,,
1871,10,5/21/2021,2,LIST,1.5,S,,,,
1872,10,5/21/2021,2,QUNI,12.8,I,,,,
1873,10,5/21/2021,2,PIEC,15.6,I,,,,
1874,10,5/21/2021,2,QUNI,9.7,I,,,,
1875,10,5/21/2021,2,QUAL,6.8,I,,,,
1876,10,5/21/2021,2,ACRU,9.2,S,,,,
1877,10,5/21/2021,E,PITA,37.2,C,,,,
1878,10,5/21/2021,E,LITU,20.2,C,,,,
1879,10,5/21/2021,E,PITA,30.9,C,,,,
1880,10,5/21/2021,FB,QUAL,5.8,S,,,,
1881,10,5/21/2021,FB,PIEC,11.7,I,,,,
1882,10,5/21/2021,FB,LIST,12,I,,,,
1883,10,5/21/2021,FB,VACCI,6,S,,,,
1884,10,5/21/2021,FB,LIST,12,I,,,,
1885,10,5/21/2021,FB,LIST,6,S,,,,
1886,10,5/21/2021,3,QUNI,7.1,I,,,,
1887,10,5/21/2021,3,LIST,1,S,,,,
1888,10,5/21/2021,3,LIST,1,S,,,,
1889,10,5/21/2021,3,LIST,1,S,,,,
1890,10,5/21/2021,3,LIST,6.2,S,,,,
1891,10,5/21/2021,3,LIST,28.8,C,,,,
1892,10,5/21/2021,3,LIST,4.7,S,,,,
1893,10,5/21/2021,3,LIST,5.8,S,,,,
1894,10,5/21/2021,3,PITA,39.4,C,,,,
1895,10,5/21/2021,3,SW,12.3,I,,,,
1896,10,5/21/2021,3,PIEC,21.7,I,,,,
1897,10,5/21/2021,3,PITA,6,S,,,,
1898,10,5/21/2021,3,LIST,5.6,S,,,,
1899,10,5/21/2021,3,PIEC,9.2,I,,,,
1900,10,5/21/2021,3,LIST,6.2,I,,,,
1901,10,5/21/2021,3,PITA,7.2,S,,,,
1902,10,5/21/2021,3,LIST,12.1,I,,,,
1903,10,5/21/2021,3,LIST,21.8,I,,,,
1904,10,5/21/2021,3,SW,20.9,I,,,,
1905,10,5/21/2021,3,LIST,9.7,S,,,,
1906,10,5/21/2021,3,PITA,10.4,S,,,,
1907,10,5/21/2021,3,PITA,32.3,C,,,,
1908,10,5/21/2021,3,SW,14,I,,,,
1909,10,5/21/2021,3,SW,8.1,S,,,,
1910,10,5/21/2021,3,SW,12,I,,,,
1911,10,5/21/2021,3,PIEC,15,I,,,,
1912,10,5/21/2021,3,NYSY,7.4,S,,,,
1913,10,5/21/2021,3,PITA,6.1,S,,,,
1914,10,5/21/2021,3,SW,2.2,S,,,,
1915,10,5/21/2021,3,PIEC,9.3,I,,,,
1916,10,5/21/2021,3,PIEC,7.9,I,,,,
1917,10,5/21/2021,3,SW,13.8,I,,,,
1918,10,5/21/2021,3,SW,4.5,S,,,,
1919,10,5/21/2021,3,SW,6,S,,,,
1920,10,5/21/2021,3,SW,2.2,S,,,,
1921,10,5/21/2021,3,SW,24,I,,,,
1922,10,5/21/2021,3,SW,2.5,S,,,,
1923,10,5/21/2021,3,LIST,21.3,I,,,,
1924,10,5/21/2021,3,SW,11.6,I,,,,
1925,10,5/21/2021,3,SW,5.2,S,,,,
1926,10,5/21/2021,3,PITA,38.8,C,,,,
1927,10,5/21/2021,3,SW,10.1,I,,,,
1928,10,5/21/2021,3,SW,18,I,,,,
1929,10,5/21/2021,3,PITA,8.5,S,,,,
1930,10,5/21/2021,3,PITA,9.7,S,,,,
1931,10,5/21/2021,3,PITA,43,C,,,,
1932,10,5/21/2021,E,PITA,49.8,C,,,,
1933,10,5/21/2021,E,QUNI,27.5,C,,,,
1934,10,5/21/2021,E,SW,7.5,S,,,,
1935,10,5/21/2021,E,LIST,19.8,I,,,,
1936,10,5/21/2021,E,PITA,29.6,C,,,,
1937,10,5/21/2021,FB,LIST,28,C,,,,
1938,10,5/21/2021,FB,JUVI,3,S,,,,
1939,10,5/21/2021,FB,COFL,2.9,S,,,,
1940,10,5/21/2021,FB,SW,2.6,S,,,,
1941,10,5/21/2021,FB,SW,21.5,I,,,,
1942,10,5/21/2021,FB,PIEC,13.7,I,,,,
1943,10,5/21/2021,FB,PIEC,12.6,I,,,,
1944,10,5/21/2021,FB,FAGR,5.8,S,,,,
1945,10,5/21/2021,FB,PIEC,8.8,I,,,,
1946,10,5/21/2021,4,PRUNUS,12.9,I,,,,
1947,10,5/21/2021,4,SW,17,I,,,,
1948,10,5/21/2021,4,SW,7.8,I,,,,
1949,10,5/21/2021,4,SW,18.5,I,,,,
1950,10,5/21/2021,4,SW,7.5,S,,,,
1951,10,5/21/2021,4,SW,10.8,I,,,,
1952,10,5/21/2021,4,PITA,35.2,C,,,,
1953,10,5/21/2021,4,SW,9.5,S,,,,
1954,10,5/21/2021,4,NYSY,29.6,C,,,,
1955,10,5/21/2021,4,PITA,41.8,C,,,,
1956,10,5/21/2021,4,SW,16.4,I,,,,
1957,10,5/21/2021,4,SW,3.2,S,,,,
1958,10,5/21/2021,E,ACRU,26.8,C,,,,
1959,10,5/21/2021,4,QUNI,13.2,I,,,,
1960,10,5/21/2021,4,QUNI,14.3,I,,,,
1961,10,5/21/2021,4,SW,10.8,I,,,,
1962,10,5/21/2021,4,SW,13.7,I,,,,
1963,10,5/21/2021,4,QUNI,26.3,I,,,,
1964,10,5/21/2021,4,PITA,40.5,C,,,,
1965,10,5/21/2021,4,PRUNUS,12.8,I,,,,
1966,10,5/21/2021,4,LIST,1.5,S,,,,
1967,10,5/21/2021,4,LIST,1.5,S,,,,
1968,10,5/21/2021,4,LIST,1.5,S,,,,
1969,10,5/21/2021,4,LIST,1.5,S,,,,
1970,10,5/21/2021,4,QUNI,10,I,,,,
1971,10,5/21/2021,4,PITA,37.6,C,,,,
1972,10,5/21/2021,4,SW,10.8,I,,,,
1973,10,5/21/2021,4,SW,8.3,S,,,,
1974,10,5/21/2021,4,SW,7,S,,,,
1975,10,5/21/2021,4,LIST,4,S,,,,
1976,10,5/21/2021,E,SW,19,I,,,,
1977,10,5/21/2021,E,SW,12.5,I,,,,
1978,10,5/21/2021,E,SW,80.6,C,,,,
1979,10,5/21/2021,E,NYSY,9.6,I,,,,
1980,10,5/21/2021,E,PITA,33.1,C,,,,
1981,10,5/21/2021,E,PITA,51.5,C,,,,
1982,10,5/21/2021,4,SW,4.5,S,,,,
1983,10,5/21/2021,4,LIST,5.4,S,,,,
1984,10,5/21/2021,4,NYSY,6.9,S,,,,
1985,10,5/21/2021,4,PIEC,12.4,I,,,,
1986,10,5/21/2021,4,QUNI,6,S,,,,
1987,10,5/21/2021,E,LIST,26.1,C,,,,
1988,10,5/21/2021,E,PRUNUS,5.9,S,,,,
1989,10,5/21/2021,4,SW,9.9,I,,,,
1990,10,5/21/2021,E,COFL,5.2,S,,,,
1991,10,5/21/2021,E,LIST,13.1,I,,,,
1992,10,5/21/2021,E,LIST,13.7,I,,,,
1993,10,5/21/2021,E,LIST,11.2,I,,,,
1994,10,5/21/2021,FB,PITA,15.3,I,,,,
1995,10,5/21/2021,FB,PRUNUS,3,S,,,,
1996,10,5/21/2021,FB,NYSY,3.5,S,,,,
1997,10,5/21/2021,FB,PITA,5,S,,,,
1998,11,5/21/2021,1,PIEC,13.3,S,,,,
1999,11,5/21/2021,1,LIST,22.9,I,,,,
2000,11,5/21/2021,1,QUNI,5.3,S,,,,
